"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"423","PROK2",0.0539,0.814522220566778,"NO","NO","NO"
"424","IQSEC1",0.054,0.814929159724193,"NO","NO","NO"
"425","NUP37",0.0542,0.815334268156547,"NO","NO","NO"
"426","SHISA2",0.0554,0.815737969375775,"NO","NO","NO"
"427","AGK",0.0555,0.816139820111564,"NO","NO","NO"
"428","PACSIN1",0.0558,0.816539913258053,"NO","NO","NO"
"429","CDK2",0.0561,0.816938260120603,"NO","NO","NO"
"430","ZBTB40",0.736,0.817334803357401,"NO","NO","NO"
"431","SIRPD",0.0575,0.817729997388237,"NO","NO","NO"
"432","PLEKHF1",0.0578,0.818123474634514,"NO","NO","NO"
"433","MMP3",0.0578,0.818515134433926,"NO","NO","NO"
"434","TEX13B",0.0586,0.818905284475633,"NO","NO","NO"
"435","ZBTB4",0.0586,0.819293640724046,"NO","NO","NO"
"436","SPTA1",0.0587,0.819680251809573,"NO","NO","NO"
"437","KLC1",0.0595,0.8200653797659,"NO","NO","NO"
"438","BLOC1S6",0.0598,0.820448854728699,"NO","NO","NO"
"439","NBEA",0.0601,0.820830687182791,"NO","NO","NO"
"440","ATG4C",0.0605,0.821210921849325,"NO","NO","NO"
"441","CAMK2B",0.0611,0.8215896357403,"NO","NO","NO"
"442","STAU2",0.751,0.821966834480243,"NO","NO","NO"
"443","MYO3A",0.0618,0.822342364917511,"NO","NO","NO"
"444","MAS1L",0.0621,0.822716302026291,"NO","NO","NO"
"445","TNIK",0.0623,0.82308862346628,"NO","NO","NO"
"446","CEP97",0.0631,0.823459531329831,"NO","NO","NO"
"447","LMAN2",0.0636,0.823828936780753,"NO","NO","NO"
"448","ABCA5",0.756,0.82419670830458,"NO","NO","NO"
"449","SLC4A7",0.0638,0.824562888518038,"NO","NO","NO"
"450","ANKRD13B",0.0642,0.824927564173208,"NO","NO","NO"
"451","CRYL1",0.758,0.825290698639943,"NO","NO","NO"
"452","HDAC5",0.0646,0.825652271677674,"NO","NO","NO"
"453","PTPRE",0.0646,0.826012248366453,"NO","NO","NO"
"454","TBX6",0.065,0.826370758760645,"NO","NO","NO"
"455","RAPH1",0.0651,0.826727722918316,"NO","NO","NO"
"456","DHX29",0.0654,0.827083209728165,"NO","NO","NO"
"457","ARL8B",0.0659,0.827437286232674,"NO","NO","NO"
"458","FOXP2",0.0667,0.827790045223674,"NO","NO","NO"
"459","RHOBTB2",0.0673,0.828141435501082,"NO","NO","NO"
"460","MAT2B",0.0673,0.828491297994674,"NO","NO","NO"
"461","TET3",0.0678,0.828839780577783,"NO","NO","NO"
"462","REV3L",0.0684,0.829186917670733,"NO","NO","NO"
"463","ARSJ",0.0685,0.829532582159237,"NO","NO","NO"
"464","INPP4A",0.0692,0.829876942971894,"NO","NO","NO"
"465","MGAM",0.0695,0.830219901423295,"NO","NO","NO"
"466","SLC38A4",0.0697,0.830561440051779,"NO","NO","NO"
"467","RPRD2",0.07,0.830901593539607,"NO","NO","NO"
"468","BEND6",0.772,0.831240393325497,"NO","NO","NO"
"469","TOR1B",0.0707,0.831577826798687,"NO","NO","NO"
"470","FBXL16",0.0715,0.831914024274774,"NO","NO","NO"
"471","ZFP36L1",0.0716,0.832248818849498,"NO","NO","NO"
"472","MC5R",0.0718,0.832582243915531,"NO","NO","NO"
"473","TOX",0.0721,0.832914332265526,"NO","NO","NO"
"474","LDHAL6A",0.0725,0.833245115946803,"NO","NO","NO"
"475","OR51S1",0.0726,0.833574530811402,"NO","NO","NO"
"476","APOL1",0.777,0.833902576703516,"NO","NO","NO"
"477","SYT7",0.9999999,0.834229265524282,"NO","NO","NO"
"478","CHD3",0.0737,0.834554812576526,"NO","NO","NO"
"479","VIM",0.0741,0.834879092682064,"NO","NO","NO"
"480","CNEP1R1",0.781,0.835202122873317,"NO","NO","NO"
"481","LYST",0.0747,0.835523845337728,"NO","NO","NO"
"482","ANXA6",0.0754,0.835844389600996,"NO","NO","NO"
"483","SPACA1",0.0755,0.836163628719579,"NO","NO","NO"
"484","SLC4A8",0.0762,0.836481702199889,"NO","NO","NO"
"485","ANGPTL7",0.0764,0.836798507408802,"NO","NO","NO"
"486","NFIX",0.0774,0.837114222673287,"NO","NO","NO"
"487","PKP4",0.0781,0.837428788153098,"NO","NO","NO"
"488","MLXIP",0.0783,0.837742105905981,"NO","NO","NO"
"489","CORIN",0.79,0.838054283142229,"NO","NO","NO"
"490","MYO3B",0.0791,0.838365209112441,"NO","NO","NO"
"491","RHOC",0.0791,0.838674868581756,"NO","NO","NO"
"492","PSTPIP1",0.0793,0.838983309599598,"NO","NO","NO"
"493","TOP1MT",0.791,0.839290539416072,"NO","NO","NO"
"494","BCL2",0.791,0.839596525387135,"NO","NO","NO"
"495","TIMP2",0.0796,0.839901294959655,"NO","NO","NO"
"496","CTNND2",0.0796,0.840204835622609,"NO","NO","NO"
"497","SELENBP1",0.0802,0.84050727291557,"NO","NO","NO"
"498","BPIFB4",0.0803,0.840808515113761,"NO","NO","NO"
"499","CLCA1",0.0811,0.841108704358198,"NO","NO","NO"
"500","ITGA4",0.0812,0.841407711942857,"NO","NO","NO"
"501","SOX5",0.0815,0.841705582841015,"NO","NO","NO"
"502","MYO1D",0.082,0.842002361013562,"NO","NO","NO"
"503","RBM47",0.0823,0.842298015017355,"NO","NO","NO"
"504","RASL10A",0.0823,0.842592495790975,"NO","NO","NO"
"505","PALLD",0.0825,0.842885847222151,"NO","NO","NO"
"506","NCOA1",0.0826,0.843178057531388,"NO","NO","NO"
"507","KAT6B",0.0827,0.843469133435991,"NO","NO","NO"
"508","MAGEA12",0.0835,0.843759208233131,"NO","NO","NO"
"509","PRDM15",0.0836,0.844048161165888,"NO","NO","NO"
"510","RSPO1",0.0838,0.844336016616161,"NO","NO","NO"
"511","ARHGEF12",0.0838,0.844622745430622,"NO","NO","NO"
"512","ALPK3",0.084,0.844908389604289,"NO","NO","NO"
"513","HERC6",0.0842,0.84519295534783,"NO","NO","NO"
"514","HOXC8",0.0842,0.845476413831669,"NO","NO","NO"
"515","SMARCA2",0.0845,0.845758823844118,"NO","NO","NO"
"516","ZNF236",0.0845,0.846040139244117,"NO","NO","NO"
"517","COL9A1",0.0848,0.846320418228242,"NO","NO","NO"
"518","PDLIM3",0.0857,0.846599768571802,"NO","NO","NO"
"519","WASF1",0.0858,0.846878059288803,"NO","NO","NO"
"520","ADAM23",0.086,0.847155313235356,"NO","NO","NO"
"521","MALSU1",0.0864,0.847431569527771,"NO","NO","NO"
"522","COG6",0.0867,0.847706816948271,"NO","NO","NO"
"523","USP38",0.0868,0.847981028232842,"NO","NO","NO"
"524","YEATS2",0.0874,0.848254290710957,"NO","NO","NO"
"525","DCLK1",0.0875,0.848526528355493,"NO","NO","NO"
"526","EPHA7",0.088,0.848797811118945,"NO","NO","NO"
"527","MYL3",0.088,0.849068064346294,"NO","NO","NO"
"528","SIK1",0.807,0.849337337787547,"NO","NO","NO"
"529","NEURL1",0.0885,0.849605628439006,"NO","NO","NO"
"530","CPXM1",0.0887,0.849872938045983,"NO","NO","NO"
"531","CNTN2",0.0897,0.850139395747591,"NO","NO","NO"
"532","GRIN2B",0.0901,0.850404912814783,"NO","NO","NO"
"533","GABRA6",0.091,0.850669569202283,"NO","NO","NO"
"534","KMT2E",0.0918,0.850933352934754,"NO","NO","NO"
"535","SH2D2A",0.092,0.851196179891152,"NO","NO","NO"
"536","PEX5L",0.0922,0.851458055325825,"NO","NO","NO"
"537","PLCD1",0.0924,0.851718984454534,"NO","NO","NO"
"538","GRM5",0.0925,0.851978958033016,"NO","NO","NO"
"539","ADAM22",0.0926,0.852237981355027,"NO","NO","NO"
"540","ZNF536",0.0937,0.852496201774854,"NO","NO","NO"
"541","DUSP11",0.094,0.852753509674032,"NO","NO","NO"
"542","MATK",0.0946,0.853009951473892,"NO","NO","NO"
"543","PTCD3",0.0947,0.853265462525717,"NO","NO","NO"
"544","BRPF1",0.0954,0.853520129901469,"NO","NO","NO"
"545","SFRP2",0.0956,0.853773889807155,"NO","NO","NO"
"546","PROM2",0.0961,0.85402678739631,"NO","NO","NO"
"547","CCDC120",0.0964,0.854278800298808,"NO","NO","NO"
"548","NOL9",0.0966,0.854529919944341,"NO","NO","NO"
"549","ARAP3",0.0969,0.85478016427607,"NO","NO","NO"
"550","HOXD10",0.0972,0.855029537874578,"NO","NO","NO"
"551","TCF19",0.0982,0.855278135510511,"NO","NO","NO"
"552","POLR2A",0.0987,0.855525896134112,"NO","NO","NO"
"553","DLGAP5",0.0989,0.855772785989476,"NO","NO","NO"
"554","PCSK7",0.0989,0.856018784545724,"NO","NO","NO"
"555","DPP8",0.0993,0.856263946779295,"NO","NO","NO"
"556","FRY",0.0994,0.856508239601216,"NO","NO","NO"
"557","UGGT1",0.0995,0.856751667674188,"NO","NO","NO"
"558","TTYH2",0.1,0.856994284959668,"NO","NO","NO"
"559","PCGF3",0.1,0.857236034204771,"NO","NO","NO"
"560","CLASP2",0.101,0.85747704158853,"NO","NO","NO"
"561","HADH",0.101,0.85771718976593,"NO","NO","NO"
"562","PLK2",0.101,0.857956483323481,"NO","NO","NO"
"563","PTPRN",0.102,0.858195045800702,"NO","NO","NO"
"564","NEFM",0.102,0.858432762311692,"NO","NO","NO"
"565","BRSK1",0.102,0.858669637348307,"NO","NO","NO"
"566","HNMT",0.103,0.858905791886278,"NO","NO","NO"
"567","STAC",0.103,0.859141113427643,"NO","NO","NO"
"568","CARD11",0.831,0.859375697512993,"NO","NO","NO"
"569","CEP350",0.104,0.85960948018512,"NO","NO","NO"
"570","ARHGEF17",0.104,0.859842442567168,"NO","NO","NO"
"571","C5",0.104,0.860074588968895,"NO","NO","NO"
"572","TTC29",0.104,0.860305923669916,"NO","NO","NO"
"573","AQP10",0.105,0.860536562509609,"NO","NO","NO"
"574","R3HDM1",0.834,0.860766504233581,"NO","NO","NO"
"575","RAPGEF2",0.106,0.86099564936029,"NO","NO","NO"
"576","IL1R1",0.106,0.861223998844197,"NO","NO","NO"
"577","SKP2",0.106,0.861451556822094,"NO","NO","NO"
"578","SLC6A6",0.106,0.861678327402144,"NO","NO","NO"
"579","NPPB",0.107,0.861904421794677,"NO","NO","NO"
"580","MEIS2",0.107,0.862129736551374,"NO","NO","NO"
"581","C11orf87",0.107,0.862354275697894,"NO","NO","NO"
"582","SLC16A14",0.107,0.862578043232225,"NO","NO","NO"
"583","NLRP1",0.108,0.862801147938055,"NO","NO","NO"
"584","SH3TC1",0.108,0.863023488586673,"NO","NO","NO"
"585","ADCY1",0.109,0.863245172010777,"NO","NO","NO"
"586","CACNA1I",0.109,0.863466098836165,"NO","NO","NO"
"587","PER1",0.839,0.863686346525218,"NO","NO","NO"
"588","SCRN1",0.11,0.863905872494238,"NO","NO","NO"
"589","LYN",0.11,0.864124653044008,"NO","NO","NO"
"590","CASD1",0.11,0.864342691964797,"NO","NO","NO"
"591","CSN1S1",0.11,0.864559993021217,"NO","NO","NO"
"592","ST14",0.111,0.864776658709861,"NO","NO","NO"
"593","DHX36",0.111,0.864992593654193,"NO","NO","NO"
"594","RSBN1",0.112,0.865207898554324,"NO","NO","NO"
"595","DPY19L4",0.112,0.865422479740505,"NO","NO","NO"
"596","DOCK3",0.113,0.86563643616054,"NO","NO","NO"
"597","BTBD10",0.113,0.865849675808649,"NO","NO","NO"
"598","DRC1",0.113,0.866062202280677,"NO","NO","NO"
"599","SGIP1",0.114,0.866274112634531,"NO","NO","NO"
"600","BMI1",0.114,0.866485316620538,"NO","NO","NO"
"601","SENP6",0.115,0.866695909632049,"NO","NO","NO"
"602","TAGLN2",0.116,0.866905893436945,"NO","NO","NO"
"603","FIBCD1",0.116,0.867115180778143,"NO","NO","NO"
"604","ZNF592",0.116,0.867323775114901,"NO","NO","NO"
"605","FBN2",0.116,0.867531679883603,"NO","NO","NO"
"606","TDRD7",0.848,0.867738981434668,"NO","NO","NO"
"607","SF3B1",0.117,0.867945605603384,"NO","NO","NO"
"608","KCTD12",0.849,0.868151617661641,"NO","NO","NO"
"609","AHCYL1",0.118,0.868356972653533,"NO","NO","NO"
"610","POLR1A",0.118,0.86856165435037,"NO","NO","NO"
"611","PATE2",0.119,0.868765751550331,"NO","NO","NO"
"612","SLC6A18",0.12,0.868969265966923,"NO","NO","NO"
"613","AASDHPPT",0.12,0.86917211638868,"NO","NO","NO"
"614","B4GALNT2",0.12,0.869374306059878,"NO","NO","NO"
"615","ITSN1",0.121,0.869575920871922,"NO","NO","NO"
"616","E2F8",0.121,0.869776881090421,"NO","NO","NO"
"617","PPP4R4",0.122,0.8699772712034,"NO","NO","NO"
"618","SLC17A6",0.122,0.870177012804687,"NO","NO","NO"
"619","TOPORS",0.122,0.87037610903731,"NO","NO","NO"
"620","MED15",0.123,0.870574642868657,"NO","NO","NO"
"621","EEF2",0.123,0.87077253729958,"NO","NO","NO"
"622","PROKR2",0.124,0.870969873959977,"NO","NO","NO"
"623","BAZ1A",0.124,0.871166577115845,"NO","NO","NO"
"624","SHANK1",0.124,0.871362649812881,"NO","NO","NO"
"625","DTX1",0.125,0.871558172230423,"NO","NO","NO"
"626","EML3",0.125,0.871753069975704,"NO","NO","NO"
"627","EPYC",0.125,0.871947346037588,"NO","NO","NO"
"628","TTLL4",0.126,0.872141079179937,"NO","NO","NO"
"629","TMTC3",0.126,0.872334196318654,"NO","NO","NO"
"630","MOG",0.126,0.87252670038709,"NO","NO","NO"
"631","WNT2",0.126,0.872718594299999,"NO","NO","NO"
"632","WSCD1",0.127,0.872909955303495,"NO","NO","NO"
"633","FBN3",0.127,0.873100711690865,"NO","NO","NO"
"634","NYAP1",0.128,0.873290939495986,"NO","NO","NO"
"635","DEPDC1",0.128,0.873480568158413,"NO","NO","NO"
"636","PDGFRB",0.129,0.873669672526276,"NO","NO","NO"
"637","BRINP1",0.129,0.87385818315986,"NO","NO","NO"
"638","TRIM33",0.129,0.874046102851019,"NO","NO","NO"
"639","KLF13",0.13,0.874233505159448,"NO","NO","NO"
"640","SLFN13",0.131,0.874420391630709,"NO","NO","NO"
"641","GON4L",0.131,0.874606694992855,"NO","NO","NO"
"642","STARD13",0.131,0.874792417970696,"NO","NO","NO"
"643","ID4",0.132,0.874977631882848,"NO","NO","NO"
"644","ABHD14A",0.133,0.875162338259862,"NO","NO","NO"
"645","TP53",0.133,0.875346471903924,"NO","NO","NO"
"646","GPRC5B",0.133,0.875530035474784,"NO","NO","NO"
"647","GOLGA3",0.133,0.87571303161575,"NO","NO","NO"
"648","ATP1B2",0.133,0.875895462953812,"NO","NO","NO"
"649","SCN7A",0.866,0.876077355911927,"NO","NO","NO"
"650","LINGO1",0.134,0.876258731645394,"NO","NO","NO"
"651","MARCO",0.134,0.876439550156946,"NO","NO","NO"
"652","G2E3",0.134,0.876619814010487,"NO","NO","NO"
"653","DNAH9",0.135,0.876799590873389,"NO","NO","NO"
"654","RUSC1",0.135,0.876978817959951,"NO","NO","NO"
"655","VSX2",0.135,0.877157497788233,"NO","NO","NO"
"656","FMR1",0.135,0.877335632860942,"NO","NO","NO"
"657","BPIFA1",0.135,0.877513225665545,"NO","NO","NO"
"658","AAK1",0.135,0.877690278674389,"NO","NO","NO"
"659","SRFBP1",0.135,0.877866794344815,"NO","NO","NO"
"660","CCDC127",0.868,0.878042798869788,"NO","NO","NO"
"661","CRHR2",0.136,0.878218310697401,"NO","NO","NO"
"662","ABL2",0.136,0.8783932922778,"NO","NO","NO"
"663","WDR76",0.136,0.878567746010294,"NO","NO","NO"
"664","CYYR1",0.137,0.878741736794176,"NO","NO","NO"
"665","KPNA5",0.137,0.878915204297504,"NO","NO","NO"
"666","IL9",0.137,0.8790881508774,"NO","NO","NO"
"667","SPDYA",0.137,0.879260578876845,"NO","NO","NO"
"668","CLPSL2",0.137,0.879432490624796,"NO","NO","NO"
"669","CD300LB",0.137,0.87960388843628,"NO","NO","NO"
"670","DCAF17",0.137,0.879774774612506,"NO","NO","NO"
"671","PLXNA3",0.138,0.879945212569169,"NO","NO","NO"
"672","EPB41L1",0.138,0.880115143270008,"NO","NO","NO"
"673","CYBRD1",0.138,0.880284568976194,"NO","NO","NO"
"674","IQGAP3",0.139,0.88045355207423,"NO","NO","NO"
"675","PTPRC",0.139,0.880622034481605,"NO","NO","NO"
"676","PAX6",0.14,0.880790077678957,"NO","NO","NO"
"677","UBAP2",0.14,0.880957624441458,"NO","NO","NO"
"678","GABBR2",0.14,0.881124676965721,"NO","NO","NO"
"679","EMP2",0.141,0.881291295745829,"NO","NO","NO"
"680","AUTS2",0.141,0.8814574244707,"NO","NO","NO"
"681","JAK2",0.141,0.88162306529917,"NO","NO","NO"
"682","DYNC1H1",0.142,0.881788277760234,"NO","NO","NO"
"683","S100A16",0.142,0.88195300643664,"NO","NO","NO"
"684","CIZ1",0.143,0.882117310008134,"NO","NO","NO"
"685","GALR1",0.143,0.882281133861171,"NO","NO","NO"
"686","OTOP1",0.143,0.882444480093646,"NO","NO","NO"
"687","EPSTI1",0.143,0.882607350791237,"NO","NO","NO"
"688","SGK1",0.143,0.882769748027497,"NO","NO","NO"
"689","KIF5B",0.144,0.8829317293706,"NO","NO","NO"
"690","PF4",0.144,0.883093241202563,"NO","NO","NO"
"691","HMBOX1",0.144,0.883254285561785,"NO","NO","NO"
"692","MBD5",0.144,0.883414864474882,"NO","NO","NO"
"693","DISP2",0.144,0.883574979956773,"NO","NO","NO"
"694","DACH1",0.144,0.883734634010761,"NO","NO","NO"
"695","ABCA6",0.145,0.883893883032036,"NO","NO","NO"
"696","SLC4A4",0.146,0.884052728154201,"NO","NO","NO"
"697","SKA1",0.147,0.884211170515001,"NO","NO","NO"
"698","NOX4",0.147,0.884369158886229,"NO","NO","NO"
"699","TNFSF18",0.147,0.884526695216337,"NO","NO","NO"
"700","RLBP1",0.148,0.884683833662832,"NO","NO","NO"
"701","E2F7",0.148,0.884840523782804,"NO","NO","NO"
"702","KLHL8",0.148,0.884996767492177,"NO","NO","NO"
"703","SLC12A6",0.148,0.885152566695976,"NO","NO","NO"
"704","KDM5A",0.148,0.885307923288401,"NO","NO","NO"
"705","CD1D",0.149,0.885462890429163,"NO","NO","NO"
"706","SEZ6",0.149,0.885617418569526,"NO","NO","NO"
"707","BTN3A3",0.15,0.885771560141319,"NO","NO","NO"
"708","PIK3C3",0.15,0.885925266284943,"NO","NO","NO"
"709","DMXL1",0.151,0.886078588718131,"NO","NO","NO"
"710","COL25A1",0.151,0.886231479257141,"NO","NO","NO"
"711","WNK2",0.151,0.886383939724312,"NO","NO","NO"
"712","TET1",0.151,0.886535971931743,"NO","NO","NO"
"713","NPC1",0.153,0.88668767526516,"NO","NO","NO"
"714","CADM3",0.153,0.886838953659267,"NO","NO","NO"
"715","FBXL19",0.153,0.886989808897028,"NO","NO","NO"
"716","DPYSL5",0.153,0.887140242751443,"NO","NO","NO"
"717","ITGA9",0.153,0.887290256985622,"NO","NO","NO"
"718","ROCK1",0.153,0.887439853352854,"NO","NO","NO"
"719","PRRT2",0.154,0.887589081202213,"NO","NO","NO"
"720","CST7",0.155,0.887737941561904,"NO","NO","NO"
"721","TAS1R1",0.155,0.887886388994105,"NO","NO","NO"
"722","IL12A",0.155,0.888034425214583,"NO","NO","NO"
"723","CEP192",0.886,0.888182078633734,"NO","NO","NO"
"724","OR10S1",0.156,0.888329343779375,"NO","NO","NO"
"725","SMAD5",0.156,0.888476202676338,"NO","NO","NO"
"726","VTA1",0.156,0.888622657003338,"NO","NO","NO"
"727","KIAA1549",0.156,0.88876870842985,"NO","NO","NO"
"728","ADAR",0.157,0.888914404152628,"NO","NO","NO"
"729","BUB1",0.158,0.889059745158624,"NO","NO","NO"
"730","CCDC68",0.158,0.889204687970084,"NO","NO","NO"
"731","SMARCC2",0.158,0.889349234221184,"NO","NO","NO"
"732","SETDB1",0.158,0.889493385537171,"NO","NO","NO"
"733","SLC12A4",0.158,0.889637143534425,"NO","NO","NO"
"734","LSM11",0.888,0.889780513394265,"NO","NO","NO"
"735","CD300LF",0.159,0.889923533727645,"NO","NO","NO"
"736","ACSS1",0.159,0.890066165418815,"NO","NO","NO"
"737","ADCY2",0.16,0.890208453637809,"NO","NO","NO"
"738","MOB1A",0.16,0.890350356251874,"NO","NO","NO"
"739","PPP1R42",0.16,0.890491874826388,"NO","NO","NO"
"740","PHF21A",0.161,0.890633053882111,"NO","NO","NO"
"741","SPAST",0.161,0.89077385188775,"NO","NO","NO"
"742","PDZD2",0.161,0.890914270383941,"NO","NO","NO"
"743","HSDL2",0.161,0.891054310903022,"NO","NO","NO"
"744","EDNRB",0.162,0.891194017263922,"NO","NO","NO"
"745","PRL",0.162,0.891333348574189,"NO","NO","NO"
"746","KCNK5",0.162,0.89147230634207,"NO","NO","NO"
"747","CSF2",0.163,0.891610933763316,"NO","NO","NO"
"748","TMEM45B",0.164,0.891749231740759,"NO","NO","NO"
"749","SCARB2",0.165,0.891887201178979,"NO","NO","NO"
"750","RSPO3",0.165,0.892024802698697,"NO","NO","NO"
"751","ZWINT",0.165,0.892162037769627,"NO","NO","NO"
"752","UBA7",0.166,0.89229894803198,"NO","NO","NO"
"753","ABHD1",0.166,0.892435494654858,"NO","NO","NO"
"754","MBOAT7",0.166,0.892571679085103,"NO","NO","NO"
"755","GIT1",0.167,0.892707542381523,"NO","NO","NO"
"756","DHX32",0.168,0.89284308542606,"NO","NO","NO"
"757","NAALADL2",0.168,0.892978270364798,"NO","NO","NO"
"758","FAM20B",0.169,0.893113137301105,"NO","NO","NO"
"759","GEM",0.171,0.893247724995517,"NO","NO","NO"
"760","ETV5",0.172,0.893381995977336,"NO","NO","NO"
"761","B3GAT1",0.172,0.893515914078781,"NO","NO","NO"
"762","ZSCAN4",0.172,0.893649480689147,"NO","NO","NO"
"763","PTPRD",0.172,0.893782697190443,"NO","NO","NO"
"764","ATP8A1",0.172,0.893915564957442,"NO","NO","NO"
"765","CPSF7",0.172,0.89404808535773,"NO","NO","NO"
"766","LRRC4C",0.173,0.894180296564864,"NO","NO","NO"
"767","LEF1",0.173,0.894312163023087,"NO","NO","NO"
"768","CEP250",0.173,0.894443686079076,"NO","NO","NO"
"769","OTOS",0.173,0.8945748670725,"NO","NO","NO"
"770","MAPT",0.173,0.894705707336071,"NO","NO","NO"
"771","ZPBP2",0.174,0.894836244418602,"NO","NO","NO"
"772","SLC26A8",0.174,0.894966443322162,"NO","NO","NO"
"773","LAMA1",0.174,0.895096305359218,"NO","NO","NO"
"774","UCKL1",0.175,0.895225867573228,"NO","NO","NO"
"775","RAB6B",0.176,0.895355130785443,"NO","NO","NO"
"776","GRIN1",0.177,0.895484095817823,"NO","NO","NO"
"777","SYT13",0.177,0.895612728893877,"NO","NO","NO"
"778","RYR1",0.178,0.895741065848222,"NO","NO","NO"
"779","FLII",0.179,0.895869107498109,"NO","NO","NO"
"780","GAS1",0.179,0.895996820836072,"NO","NO","NO"
"781","DCTN1",0.179,0.896124207123234,"NO","NO","NO"
"782","CDCA2",0.179,0.896251267614265,"NO","NO","NO"
"783","DMRTB1",0.179,0.896378003557427,"NO","NO","NO"
"784","C4orf36",0.18,0.896504449847185,"NO","NO","NO"
"785","MMAA",0.18,0.89663057398079,"NO","NO","NO"
"786","ZBTB7B",0.18,0.896756377187847,"NO","NO","NO"
"787","PCNA",0.18,0.896881860691709,"NO","NO","NO"
"788","YAP1",0.18,0.897007025709521,"NO","NO","NO"
"789","PPP2CA",0.18,0.897131873452256,"NO","NO","NO"
"790","SLN",0.18,0.897256405124756,"NO","NO","NO"
"791","CIC",0.18,0.897380621925771,"NO","NO","NO"
"792","TTC21B",0.18,0.897504525047995,"NO","NO","NO"
"793","MDM4",0.18,0.897628115678108,"NO","NO","NO"
"794","TCOF1",0.181,0.897751427917514,"NO","NO","NO"
"795","UBE2U",0.181,0.897874429937451,"NO","NO","NO"
"796","SCAMP1",0.181,0.897997122907086,"NO","NO","NO"
"797","KLC2",0.181,0.89811950798972,"NO","NO","NO"
"798","ARGLU1",0.181,0.898241586342824,"NO","NO","NO"
"799","PTPRT",0.182,0.898363391531003,"NO","NO","NO"
"800","HTN3",0.182,0.898484892206212,"NO","NO","NO"
"801","TBC1D8",0.182,0.898606089508948,"NO","NO","NO"
"802","CATSPER1",0.183,0.898727016569317,"NO","NO","NO"
"803","CPQ",0.183,0.89884764244149,"NO","NO","NO"
"804","NDRG2",0.183,0.898967968249304,"NO","NO","NO"
"805","CYP21A2",0.183,0.899087995111012,"NO","NO","NO"
"806","MSI1",0.183,0.899207724139316,"NO","NO","NO"
"807","HHLA1",0.906,0.899327174630888,"NO","NO","NO"
"808","IKZF4",0.184,0.899446342753601,"NO","NO","NO"
"809","GDPD2",0.184,0.899565216270324,"NO","NO","NO"
"810","GPR3",0.186,0.899683858200151,"NO","NO","NO"
"811","NDUFA7",0.186,0.899802207548153,"NO","NO","NO"
"812","MATN1",0.186,0.899920265395298,"NO","NO","NO"
"813","TROAP",0.187,0.900038063250383,"NO","NO","NO"
"814","TNRC6A",0.187,0.90015557167585,"NO","NO","NO"
"815","MASP1",0.187,0.900272791737082,"NO","NO","NO"
"816","SYT1",0.188,0.900389754543886,"NO","NO","NO"
"817","SMC4",0.188,0.90050643102803,"NO","NO","NO"
"818","MPDZ",0.188,0.900622822239596,"NO","NO","NO"
"819","RAD51AP1",0.188,0.900738929223539,"NO","NO","NO"
"820","AGMO",0.189,0.900854782656182,"NO","NO","NO"
"821","ARHGEF6",0.189,0.900970353863654,"NO","NO","NO"
"822","KIF16B",0.19,0.901085673178006,"NO","NO","NO"
"823","FGFR2",0.19,0.90120071225101,"NO","NO","NO"
"824","MLPH",0.191,0.901315501075731,"NO","NO","NO"
"825","AGAP1",0.191,0.901430011624513,"NO","NO","NO"
"826","PRELID2",0.191,0.901544244908044,"NO","NO","NO"
"827","UCN3",0.192,0.901658230546049,"NO","NO","NO"
"828","ZFHX4",0.193,0.90177196918576,"NO","NO","NO"
"829","NUDT21",0.193,0.901885433425859,"NO","NO","NO"
"830","OTOF",0.193,0.90199862425815,"NO","NO","NO"
"831","XPO1",0.193,0.902111542669666,"NO","NO","NO"
"832","DHTKD1",0.193,0.902224189642692,"NO","NO","NO"
"833","AHNAK2",0.194,0.902336594068874,"NO","NO","NO"
"834","PLA2G4D",0.194,0.902448728940077,"NO","NO","NO"
"835","PHLDA1",0.194,0.902560595224762,"NO","NO","NO"
"836","HNF1A",0.195,0.90267222145957,"NO","NO","NO"
"837","ATP6V0E1",0.195,0.902783580965024,"NO","NO","NO"
"838","PHIP",0.196,0.902894701965674,"NO","NO","NO"
"839","ZFYVE1",0.197,0.903005585080401,"NO","NO","NO"
"840","KRTCAP2",0.197,0.903116204187712,"NO","NO","NO"
"841","UTP20",0.198,0.903226586938061,"NO","NO","NO"
"842","FARP1",0.198,0.903336707496603,"NO","NO","NO"
"843","DPF3",0.199,0.903446593214947,"NO","NO","NO"
"844","ETV1",0.2,0.903556244704251,"NO","NO","NO"
"845","CYC1",0.2,0.903665636663402,"NO","NO","NO"
"846","TRPM3",0.2,0.903774770012722,"NO","NO","NO"
"847","TPH1",0.2,0.903883645668182,"NO","NO","NO"
"848","CDH20",0.201,0.903992290362026,"NO","NO","NO"
"849","CUL5",0.201,0.904100679120196,"NO","NO","NO"
"850","CAP2",0.202,0.904208838389505,"NO","NO","NO"
"851","RGS14",0.202,0.904316743465468,"NO","NO","NO"
"852","HJURP",0.202,0.904424395243129,"NO","NO","NO"
"853","SPDL1",0.202,0.904531794613341,"NO","NO","NO"
"854","SRGAP1",0.917,0.904638951946836,"NO","NO","NO"
"855","ZNF589",0.203,0.904745874328762,"NO","NO","NO"
"856","SLC25A18",0.203,0.904852546892038,"NO","NO","NO"
