"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"420","MYO3B",0.0791,0.530659614912502,"NO","NO","NO"
"421","RHOC",0.0791,0.531516683745151,"NO","NO","NO"
"422","PSTPIP1",0.0793,0.532370402035292,"NO","NO","NO"
"423","CTNND2",0.0796,0.533221142643466,"NO","NO","NO"
"424","SELENBP1",0.0802,0.534069962503858,"NO","NO","NO"
"425","BPIFB4",0.0803,0.53491513317677,"NO","NO","NO"
"426","CLCA1",0.0811,0.535759065054796,"NO","NO","NO"
"427","ITGA4",0.0812,0.536599381169968,"NO","NO","NO"
"428","AASDHPPT",0.12,0.537437725931235,"NO","NO","NO"
"429","MYO1D",0.082,0.538272870047427,"NO","NO","NO"
"430","RASL10A",0.0823,0.539105112860194,"NO","NO","NO"
"431","PALLD",0.0825,0.539934144185725,"NO","NO","NO"
"432","NCOA1",0.0826,0.540759660840396,"NO","NO","NO"
"433","KAT6B",0.0827,0.541581686496763,"NO","NO","NO"
"434","MAGEA12",0.0835,0.542402470047063,"NO","NO","NO"
"435","PRDM15",0.0836,0.543219794423175,"NO","NO","NO"
"436","RSPO1",0.0838,0.544033995288909,"NO","NO","NO"
"437","ARHGEF12",0.0838,0.544844469834891,"NO","NO","NO"
"438","ALPK3",0.084,0.545651863822781,"NO","NO","NO"
"439","HERC6",0.0842,0.546456195737401,"NO","NO","NO"
"440","HOXC8",0.0842,0.547256871597865,"NO","NO","NO"
"441","SMARCA2",0.0845,0.548054831714107,"NO","NO","NO"
"442","ZNF236",0.0845,0.54884918115109,"NO","NO","NO"
"443","COL9A1",0.0848,0.5496408500275,"NO","NO","NO"
"444","PROKR2",0.124,0.550428997665161,"NO","NO","NO"
"445","DCTN4",0.085,0.551214156300186,"NO","NO","NO"
"446","WASF1",0.0858,0.551998156180049,"NO","NO","NO"
"447","ADAM23",0.086,0.552779231432213,"NO","NO","NO"
"448","PHF3",0.0864,0.553557976441864,"NO","NO","NO"
"449","MALSU1",0.0864,0.554333252654144,"NO","NO","NO"
"450","UNC45B",0.0865,0.555105369621836,"NO","NO","NO"
"451","COG6",0.0867,0.555874632413059,"NO","NO","NO"
"452","USP38",0.0868,0.55664077481473,"NO","NO","NO"
"453","YEATS2",0.0874,0.55740521953475,"NO","NO","NO"
"454","DCLK1",0.0875,0.558166574870794,"NO","NO","NO"
"455","EPHA7",0.088,0.558925963252823,"NO","NO","NO"
"456","MYL3",0.088,0.559682020984053,"NO","NO","NO"
"457","NEURL1",0.0885,0.560436129843986,"NO","NO","NO"
"458","CPXM1",0.0887,0.561187484643899,"NO","NO","NO"
"459","PIKFYVE",0.0891,0.561936634791913,"NO","NO","NO"
"460","CNTN2",0.0897,0.562684112307709,"NO","NO","NO"
"461","GABRA6",0.091,0.563431709149853,"NO","NO","NO"
"462","KMT2E",0.0918,0.564178092142681,"NO","NO","NO"
"463","SH2D2A",0.092,0.56492175066237,"NO","NO","NO"
"464","PEX5L",0.0922,0.565662700393975,"NO","NO","NO"
"465","PLCD1",0.0924,0.56640095689825,"NO","NO","NO"
"466","GRM5",0.0925,0.567136290503218,"NO","NO","NO"
"467","ADAM22",0.0926,0.567868719512693,"NO","NO","NO"
"468","ZNF536",0.0937,0.568600672394995,"NO","NO","NO"
"469","DUSP11",0.094,0.569330216556088,"NO","NO","NO"
"470","MATK",0.0946,0.570058066325672,"NO","NO","NO"
"471","PTCD3",0.0947,0.570783058391262,"NO","NO","NO"
"472","BRPF1",0.0954,0.571506593404618,"NO","NO","NO"
"473","SFRP2",0.0956,0.57222752561127,"NO","NO","NO"
"474","PROM2",0.0961,0.572946547373364,"NO","NO","NO"
"475","CCDC120",0.0964,0.573663214055783,"NO","NO","NO"
"476","NOL9",0.0966,0.574377314756775,"NO","NO","NO"
"477","ARAP3",0.0969,0.575089084655011,"NO","NO","NO"
"478","HOXD10",0.0972,0.575798534687652,"NO","NO","NO"
"479","DPYSL2",0.0973,0.576505240652658,"NO","NO","NO"
"480","TCF19",0.0982,0.577210943169667,"NO","NO","NO"
"481","POLR2A",0.0987,0.577914773719709,"NO","NO","NO"
"482","PCSK7",0.0989,0.578616105145733,"NO","NO","NO"
"483","DPP8",0.0993,0.579315368819541,"NO","NO","NO"
"484","FRY",0.0994,0.580011950666713,"NO","NO","NO"
"485","UGGT1",0.0995,0.580705866897328,"NO","NO","NO"
"486","DLGAP4",0.0998,0.581397544629443,"NO","NO","NO"
"487","TTYH2",0.1,0.582086790499932,"NO","NO","NO"
"488","DAB2IP",0.1,0.582773211592263,"NO","NO","NO"
"489","PCGF3",0.1,0.583456825236364,"NO","NO","NO"
"490","CLASP2",0.101,0.584139657646884,"NO","NO","NO"
"491","HADH",0.101,0.584819708662657,"NO","NO","NO"
"492","PLK2",0.101,0.585496995243407,"NO","NO","NO"
"493","PTPRN",0.102,0.586173495276546,"NO","NO","NO"
"494","NEFM",0.102,0.586847256443155,"NO","NO","NO"
"495","BRSK1",0.102,0.587518295342424,"NO","NO","NO"
"496","HNMT",0.103,0.588188543020073,"NO","NO","NO"
"497","STAC",0.103,0.58885609352397,"NO","NO","NO"
"498","GPR183",0.103,0.589520963102148,"NO","NO","NO"
"499","CEP350",0.104,0.590185037387933,"NO","NO","NO"
"500","ARHGEF17",0.104,0.590846455376576,"NO","NO","NO"
"501","TTC29",0.104,0.591505232974047,"NO","NO","NO"
"502","AQP10",0.105,0.592163211776869,"NO","NO","NO"
"503","TGM3",0.105,0.592818574361787,"NO","NO","NO"
"504","ANGPTL1",0.208,0.593472589868562,"NO","NO","NO"
"505","RAPGEF2",0.106,0.594124547564821,"NO","NO","NO"
"506","IL1R1",0.106,0.594773928353189,"NO","NO","NO"
"507","SKP2",0.106,0.595420747481643,"NO","NO","NO"
"508","SLC6A6",0.106,0.596065020078094,"NO","NO","NO"
"509","NPPB",0.107,0.596708500047333,"NO","NO","NO"
"510","C11orf87",0.107,0.597349456565713,"NO","NO","NO"
"511","SLC16A14",0.107,0.597987904448012,"NO","NO","NO"
"512","HMG20B",0.107,0.598623858393271,"NO","NO","NO"
"513","NLRP1",0.108,0.599259028771928,"NO","NO","NO"
"514","SH3TC1",0.108,0.599891727670511,"NO","NO","NO"
"515","CACNA1I",0.109,0.600523629958626,"NO","NO","NO"
"516","ZIC5",0.109,0.601153083013066,"NO","NO","NO"
"517","LYN",0.11,0.601781727162129,"NO","NO","NO"
"518","CASD1",0.11,0.602407944113705,"NO","NO","NO"
"519","CSN1S1",0.11,0.603031747897837,"NO","NO","NO"
"520","ST14",0.111,0.603654742057948,"NO","NO","NO"
"521","DHX36",0.111,0.604275344685774,"NO","NO","NO"
"522","RSBN1",0.112,0.604895126682768,"NO","NO","NO"
"523","DPY19L4",0.112,0.605512538576523,"NO","NO","NO"
"524","BTBD10",0.113,0.60612911949071,"NO","NO","NO"
"525","DRC1",0.113,0.606743351525224,"NO","NO","NO"
"526","SGIP1",0.114,0.607356742861659,"NO","NO","NO"
"527","BMI1",0.114,0.607967806337235,"NO","NO","NO"
"528","SENP6",0.115,0.608578019999809,"NO","NO","NO"
"529","TAGLN2",0.116,0.609187364967701,"NO","NO","NO"
"530","FIBCD1",0.116,0.609794410520619,"NO","NO","NO"
"531","ZNF592",0.116,0.61039916964961,"NO","NO","NO"
"532","FBN2",0.116,0.61100165524804,"NO","NO","NO"
"533","SF3B1",0.117,0.61160328468024,"NO","NO","NO"
"534","AHCYL1",0.118,0.612204040327191,"NO","NO","NO"
"535","POLR1A",0.118,0.612802550158638,"NO","NO","NO"
"536","PATE2",0.119,0.613400179260423,"NO","NO","NO"
"537","PITPNM1",0.12,0.613996911233055,"NO","NO","NO"
"538","SLC6A18",0.12,0.614591424871215,"NO","NO","NO"
"539","B4GALNT2",0.12,0.615183732521849,"NO","NO","NO"
"540","ITSN1",0.121,0.615775147003148,"NO","NO","NO"
"541","E2F8",0.121,0.616364375109285,"NO","NO","NO"
"542","PPP4R4",0.122,0.616952704501628,"NO","NO","NO"
"543","SLC17A6",0.122,0.617538866934882,"NO","NO","NO"
"544","TOPORS",0.122,0.618122874359191,"NO","NO","NO"
"545","ETV5",0.172,0.618704886883962,"NO","NO","NO"
"546","MED15",0.123,0.619285866114992,"NO","NO","NO"
"547","EEF2",0.123,0.619864721107519,"NO","NO","NO"
"548","SLC26A8",0.174,0.620442331162382,"NO","NO","NO"
"549","LAMA1",0.174,0.62101783699118,"NO","NO","NO"
"550","BAZ1A",0.124,0.621591604029242,"NO","NO","NO"
"551","SHANK1",0.124,0.622163288428328,"NO","NO","NO"
"552","DTX1",0.125,0.622734096988476,"NO","NO","NO"
"553","EML3",0.125,0.623302841141534,"NO","NO","NO"
"554","EPYC",0.125,0.623869532066604,"NO","NO","NO"
"555","TTLL4",0.126,0.624435351798052,"NO","NO","NO"
"556","TMTC3",0.126,0.624999136206726,"NO","NO","NO"
"557","MOG",0.126,0.625560896254866,"NO","NO","NO"
"558","WNT2",0.126,0.626120642826131,"NO","NO","NO"
"559","WSCD1",0.127,0.626679531709983,"NO","NO","NO"
"560","FBN3",0.127,0.627236424562106,"NO","NO","NO"
"561","CDCA2",0.179,0.627792114587705,"NO","NO","NO"
"562","NYAP1",0.128,0.628346167690216,"NO","NO","NO"
"563","DEPDC1",0.128,0.628898252575666,"NO","NO","NO"
"564","PDGFRB",0.129,0.629449480801918,"NO","NO","NO"
"565","BRINP1",0.129,0.629998757777811,"NO","NO","NO"
"566","TRIM33",0.129,0.630546093845663,"NO","NO","NO"
"567","KLF13",0.13,0.631092578277387,"NO","NO","NO"
"568","SLFN13",0.131,0.631638199674868,"NO","NO","NO"
"569","GON4L",0.131,0.632181903246699,"NO","NO","NO"
"570","STARD13",0.131,0.632723699086699,"NO","NO","NO"
"571","LRIG3",0.247,0.633263901952227,"NO","NO","NO"
"572","ID4",0.132,0.633802950119786,"NO","NO","NO"
"573","ABHD14A",0.133,0.634341138186434,"NO","NO","NO"
"574","FCRLA",0.133,0.634877451033338,"NO","NO","NO"
"575","TP53",0.133,0.635411898444252,"NO","NO","NO"
"576","GPRC5B",0.133,0.63594449013499,"NO","NO","NO"
"577","GOLGA3",0.133,0.636475235754009,"NO","NO","NO"
"578","ATP1B2",0.133,0.637004144882997,"NO","NO","NO"
"579","LINGO1",0.134,0.637532223187572,"NO","NO","NO"
"580","MARCO",0.134,0.638058480532475,"NO","NO","NO"
"581","G2E3",0.134,0.638582926320253,"NO","NO","NO"
"582","DNAH9",0.135,0.639106546614514,"NO","NO","NO"
"583","RUSC1",0.135,0.639628370612739,"NO","NO","NO"
"584","VSX2",0.135,0.640148407542477,"NO","NO","NO"
"585","FMR1",0.135,0.640666666568182,"NO","NO","NO"
"586","BPIFA1",0.135,0.641183156791751,"NO","NO","NO"
"587","AAK1",0.135,0.64169788725306,"NO","NO","NO"
"588","SRFBP1",0.135,0.642210866930486,"NO","NO","NO"
"589","CRHR2",0.136,0.642723056022105,"NO","NO","NO"
"590","ABL2",0.136,0.643233508879516,"NO","NO","NO"
"591","WDR76",0.136,0.643742234316089,"NO","NO","NO"
"592","KIF16B",0.19,0.644249731788106,"NO","NO","NO"
"593","CYYR1",0.137,0.644755959151673,"NO","NO","NO"
"594","KPNA5",0.137,0.645260482046001,"NO","NO","NO"
"595","IL9",0.137,0.645763309065055,"NO","NO","NO"
"596","SPDYA",0.137,0.646264448745119,"NO","NO","NO"
"597","CLPSL2",0.137,0.646763909565283,"NO","NO","NO"
"598","CD300LB",0.137,0.647261699947921,"NO","NO","NO"
"599","DCAF17",0.137,0.647757828259165,"NO","NO","NO"
"600","PLXNA3",0.138,0.648253210287169,"NO","NO","NO"
"601","EPB41L1",0.138,0.648746943789289,"NO","NO","NO"
"602","NEURL4",0.138,0.649239036980771,"NO","NO","NO"
"603","CYBRD1",0.138,0.649729498022364,"NO","NO","NO"
"604","IQGAP3",0.139,0.650219223780415,"NO","NO","NO"
"605","PTPRC",0.139,0.650707330610341,"NO","NO","NO"
"606","PAX6",0.14,0.65119469993422,"NO","NO","NO"
"607","UBAP2",0.14,0.651680463428366,"NO","NO","NO"
"608","GABBR2",0.14,0.652164629016282,"NO","NO","NO"
"609","CAMK4",0.261,0.652647914005307,"NO","NO","NO"
"610","EMP2",0.141,0.653129761763113,"NO","NO","NO"
"611","AUTS2",0.141,0.653610032277849,"NO","NO","NO"
"612","JAK2",0.141,0.654088733281099,"NO","NO","NO"
"613","DYNC1H1",0.142,0.654566712043405,"NO","NO","NO"
"614","S100A16",0.142,0.655043133871632,"NO","NO","NO"
"615","CIZ1",0.143,0.65551883167796,"NO","NO","NO"
"616","GALR1",0.143,0.655992985010892,"NO","NO","NO"
"617","OTOP1",0.143,0.656465601380021,"NO","NO","NO"
"618","EPSTI1",0.143,0.656936688246338,"NO","NO","NO"
"619","SGK1",0.143,0.657406253022618,"NO","NO","NO"
"620","KIF5B",0.144,0.657875110505373,"NO","NO","NO"
"621","PF4",0.144,0.658342457980132,"NO","NO","NO"
"622","HMBOX1",0.144,0.658808302729891,"NO","NO","NO"
"623","MBD5",0.144,0.659272651990888,"NO","NO","NO"
"624","DISP2",0.144,0.659735512952971,"NO","NO","NO"
"625","DACH1",0.144,0.660196892759975,"NO","NO","NO"
"626","ABCA6",0.145,0.660657587291376,"NO","NO","NO"
"627","SLC4A4",0.146,0.661117589137659,"NO","NO","NO"
"628","SKA1",0.147,0.661576891136715,"NO","NO","NO"
"629","NOX4",0.147,0.662034732716061,"NO","NO","NO"
"630","TNFSF18",0.147,0.662491120830075,"NO","NO","NO"
"631","RLBP1",0.148,0.662946813651257,"NO","NO","NO"
"632","E2F7",0.148,0.663401064406548,"NO","NO","NO"
"633","KMT2C",0.148,0.663853879930386,"NO","NO","NO"
"634","KLHL8",0.148,0.664305267014085,"NO","NO","NO"
"635","SLC12A6",0.148,0.664755232406182,"NO","NO","NO"
"636","KDM5A",0.148,0.665203782812769,"NO","NO","NO"
"637","NDC80",0.272,0.665651253539669,"NO","NO","NO"
"638","ZBTB25",0.205,0.666097500542974,"NO","NO","NO"
"639","CD1D",0.149,0.66654257644818,"NO","NO","NO"
"640","SEZ6",0.149,0.666986261491181,"NO","NO","NO"
"641","BTN3A3",0.15,0.667429282144541,"NO","NO","NO"
"642","PIK3C3",0.15,0.667870922671254,"NO","NO","NO"
"643","DMXL1",0.151,0.668311897743317,"NO","NO","NO"
"644","COL25A1",0.151,0.668751503327577,"NO","NO","NO"
"645","WNK2",0.151,0.669189745793747,"NO","NO","NO"
"646","TET1",0.151,0.669626631472096,"NO","NO","NO"
"647","STAC2",0.21,0.670063394856563,"NO","NO","NO"
"648","NPC1",0.153,0.670498961864901,"NO","NO","NO"
"649","CADM3",0.153,0.670933186602027,"NO","NO","NO"
"650","FBXL19",0.153,0.671366075263038,"NO","NO","NO"
"651","DPYSL5",0.153,0.671797634004968,"NO","NO","NO"
"652","ITGA9",0.153,0.672227868947076,"NO","NO","NO"
"653","ROCK1",0.153,0.672656786171138,"NO","NO","NO"
"654","PRRT2",0.154,0.673085061054103,"NO","NO","NO"
"655","GADD45G",0.28,0.673512065970212,"NO","NO","NO"
"656","CST7",0.155,0.67393839000105,"NO","NO","NO"
"657","TAS1R1",0.155,0.67436341624184,"NO","NO","NO"
"658","IL12A",0.155,0.674787150609557,"NO","NO","NO"
"659","OR10S1",0.156,0.675210246176489,"NO","NO","NO"
"660","SMAD5",0.156,0.675632059635643,"NO","NO","NO"
"661","VTA1",0.156,0.676052596805963,"NO","NO","NO"
"662","KIAA1549",0.156,0.676471863471238,"NO","NO","NO"
"663","ADAR",0.157,0.676890500412594,"NO","NO","NO"
"664","BUB1",0.158,0.67730850237877,"NO","NO","NO"
"665","CCDC68",0.158,0.677725247196175,"NO","NO","NO"
"666","SMARCC2",0.158,0.678140740527642,"NO","NO","NO"
"667","SETDB1",0.158,0.678554988002043,"NO","NO","NO"
"668","SLC12A4",0.158,0.678967995214545,"NO","NO","NO"
"669","CD300LF",0.159,0.679380381133104,"NO","NO","NO"
"670","ACSS1",0.159,0.679791536048921,"NO","NO","NO"
"671","ADCY2",0.16,0.680202069309953,"NO","NO","NO"
"672","MOB1A",0.16,0.680611380745803,"NO","NO","NO"
"673","PPP1R42",0.16,0.681019475802943,"NO","NO","NO"
"674","RALGPS1",0.22,0.68142695202311,"NO","NO","NO"
"675","PHF21A",0.161,0.681833222367604,"NO","NO","NO"
"676","SPAST",0.161,0.68223829072883,"NO","NO","NO"
"677","HSDL2",0.161,0.682642162433154,"NO","NO","NO"
"678","EDNRB",0.162,0.683045425473753,"NO","NO","NO"
"679","PRL",0.162,0.683447500699799,"NO","NO","NO"
"680","KCNK5",0.162,0.683848393351651,"NO","NO","NO"
"681","CSF2",0.163,0.684248681538508,"NO","NO","NO"
"682","TMEM45B",0.164,0.684648360821815,"NO","NO","NO"
"683","SCARB2",0.165,0.685047426909669,"NO","NO","NO"
"684","RSPO3",0.165,0.685445326137616,"NO","NO","NO"
"685","ZWINT",0.165,0.685842063615993,"NO","NO","NO"
"686","UBA7",0.166,0.686238192338725,"NO","NO","NO"
"687","ABHD1",0.166,0.68663316784829,"NO","NO","NO"
"688","MBOAT7",0.166,0.687026995173234,"NO","NO","NO"
"689","GIT1",0.167,0.687420218166209,"NO","NO","NO"
"690","DHX32",0.168,0.687812832901776,"NO","NO","NO"
"691","NAALADL2",0.168,0.688204311270524,"NO","NO","NO"
"692","NCOA6",0.3,0.68859483676716,"NO","NO","NO"
"693","CFB",0.169,0.688984579698187,"NO","NO","NO"
"694","FAM20B",0.169,0.689373199450739,"NO","NO","NO"
"695","OR6F1",0.231,0.689761272133266,"NO","NO","NO"
"696","GEM",0.171,0.690148681581096,"NO","NO","NO"
"697","PTPN3",0.233,0.690535368187572,"NO","NO","NO"
"698","BRCA2",0.233,0.690920946809503,"NO","NO","NO"
"699","B3GAT1",0.172,0.691305534365325,"NO","NO","NO"
"700","ZSCAN4",0.172,0.691689023099559,"NO","NO","NO"
"701","PTPRD",0.172,0.692071417714722,"NO","NO","NO"
"702","ATP8A1",0.172,0.692452722886537,"NO","NO","NO"
"703","CPSF7",0.172,0.692832943264123,"NO","NO","NO"
"704","LRRC4C",0.173,0.693212573868343,"NO","NO","NO"
"705","LEF1",0.173,0.69359112750631,"NO","NO","NO"
"706","CEP250",0.173,0.693968608754367,"NO","NO","NO"
"707","OTOS",0.173,0.694345022162968,"NO","NO","NO"
"708","MAPT",0.173,0.694720372256855,"NO","NO","NO"
"709","ANKFN1",0.235,0.695094876695408,"NO","NO","NO"
"710","ZPBP2",0.174,0.695468593821843,"NO","NO","NO"
"711","CCNE2",0.236,0.695841391091865,"NO","NO","NO"
"712","UCKL1",0.175,0.69621348346128,"NO","NO","NO"
"713","PRKD3",0.238,0.69658497447179,"NO","NO","NO"
"714","ABCA2",0.238,0.696955424891234,"NO","NO","NO"
"715","ATP2B4",0.176,0.697324863903275,"NO","NO","NO"
"716","RAB6B",0.176,0.697693270962768,"NO","NO","NO"
"717","GRIN1",0.177,0.698061109610212,"NO","NO","NO"
"718","SYT13",0.177,0.698427923637469,"NO","NO","NO"
"719","RYR1",0.178,0.6987941699306,"NO","NO","NO"
"720","FLII",0.179,0.699159845612804,"NO","NO","NO"
"721","GAS1",0.179,0.699524506938052,"NO","NO","NO"
"722","DCTN1",0.179,0.699888158121126,"NO","NO","NO"
"723","DMRTB1",0.179,0.700250803353485,"NO","NO","NO"
"724","C4orf36",0.18,0.700612885944219,"NO","NO","NO"
"725","MMAA",0.18,0.700973969686427,"NO","NO","NO"
"726","ZBTB7B",0.18,0.701334058707582,"NO","NO","NO"
"727","PCNA",0.18,0.701693157112448,"NO","NO","NO"
"728","YAP1",0.18,0.702051268983234,"NO","NO","NO"
"729","PPP2CA",0.18,0.702408398379752,"NO","NO","NO"
"730","SLN",0.18,0.702764549339567,"NO","NO","NO"
"731","CIC",0.18,0.703119725878152,"NO","NO","NO"
"732","TTC21B",0.18,0.703473931989035,"NO","NO","NO"
"733","MDM4",0.18,0.703827171643954,"NO","NO","NO"
"734","TCOF1",0.181,0.704179876969608,"NO","NO","NO"
"735","UBE2U",0.181,0.704531622552878,"NO","NO","NO"
"736","SCAMP1",0.181,0.704882412305759,"NO","NO","NO"
"737","KLC2",0.181,0.705232250119013,"NO","NO","NO"
"738","ARGLU1",0.181,0.705581139862311,"NO","NO","NO"
"739","C1GALT1",0.318,0.705929298211481,"NO","NO","NO"
"740","PTPRT",0.182,0.706276722894041,"NO","NO","NO"
"741","HTN3",0.182,0.706623209858159,"NO","NO","NO"
"742","TBC1D8",0.182,0.70696876289515,"NO","NO","NO"
"743","CATSPER1",0.183,0.707313799153819,"NO","NO","NO"
"744","CPQ",0.183,0.707657907895662,"NO","NO","NO"
"745","NDRG2",0.183,0.708001092855649,"NO","NO","NO"
"746","CYP21A2",0.183,0.708343357748719,"NO","NO","NO"
"747","MSI1",0.183,0.70868470626992,"NO","NO","NO"
"748","IKZF4",0.184,0.709025548046334,"NO","NO","NO"
"749","DDR1",0.184,0.709365479697845,"NO","NO","NO"
"750","GDPD2",0.184,0.709704504864952,"NO","NO","NO"
"751","GPR3",0.186,0.710043422182008,"NO","NO","NO"
"752","NDUFA7",0.186,0.710381438123221,"NO","NO","NO"
"753","MATN1",0.186,0.710718556279729,"NO","NO","NO"
"754","SPARC",0.25,0.71105478759762,"NO","NO","NO"
"755","TROAP",0.187,0.711390509624121,"NO","NO","NO"
"756","TNRC6A",0.187,0.711725343497112,"NO","NO","NO"
"757","MASP1",0.187,0.712059292736357,"NO","NO","NO"
"758","SYT1",0.188,0.71239274373104,"NO","NO","NO"
"759","SMC4",0.188,0.712725316066975,"NO","NO","NO"
"760","MPDZ",0.188,0.713057013212552,"NO","NO","NO"
"761","RAD51AP1",0.188,0.713387838617931,"NO","NO","NO"
"762","AGMO",0.189,0.713718172356022,"NO","NO","NO"
"763","ARHGEF6",0.189,0.714047640212755,"NO","NO","NO"
"764","FGFR2",0.19,0.714376617080819,"NO","NO","NO"
"765","MLPH",0.191,0.714705100791383,"NO","NO","NO"
"766","AGAP1",0.191,0.715032726842128,"NO","NO","NO"
"767","PRELID2",0.191,0.715359498587656,"NO","NO","NO"
"768","UCN3",0.192,0.715685780827393,"NO","NO","NO"
"769","DUSP18",0.258,0.716011493363239,"NO","NO","NO"
"770","ZFHX4",0.193,0.716336437946605,"NO","NO","NO"
"771","NUDT21",0.193,0.716660539612763,"NO","NO","NO"
"772","OTOF",0.193,0.716983801637299,"NO","NO","NO"
"773","XPO1",0.193,0.717306227278848,"NO","NO","NO"
"774","DHTKD1",0.193,0.717627819779204,"NO","NO","NO"
"775","AHNAK2",0.194,0.717948932776056,"NO","NO","NO"
"776","PLA2G4D",0.194,0.71826921816209,"NO","NO","NO"
"777","PHLDA1",0.194,0.718588679132717,"NO","NO","NO"
"778","HNF1A",0.195,0.718907664136816,"NO","NO","NO"
"779","ATP6V0E1",0.195,0.7192258301807,"NO","NO","NO"
"780","PHIP",0.196,0.719543521072683,"NO","NO","NO"
"781","CCNA2",0.196,0.719860398415646,"NO","NO","NO"
"782","ZFYVE1",0.197,0.720176801455719,"NO","NO","NO"
"783","KRTCAP2",0.197,0.720492396314336,"NO","NO","NO"
"784","SLC6A2",0.198,0.720807517752192,"NO","NO","NO"
"785","UTP20",0.198,0.721121836332882,"NO","NO","NO"
"786","FARP1",0.198,0.721435355120745,"NO","NO","NO"
"787","DPF3",0.199,0.721748404034772,"NO","NO","NO"
"788","ETV1",0.2,0.722060981385738,"NO","NO","NO"
"789","CYC1",0.2,0.722372766398678,"NO","NO","NO"
"790","TRPM3",0.2,0.722683762082471,"NO","NO","NO"
"791","TPH1",0.2,0.722993971430781,"NO","NO","NO"
"792","TRAF5",0.267,0.723303534680669,"NO","NO","NO"
"793","CDH20",0.201,0.723612497640079,"NO","NO","NO"
"794","CUL5",0.201,0.723920682355259,"NO","NO","NO"
"795","CAP2",0.202,0.724228405149671,"NO","NO","NO"
"796","RGS14",0.202,0.724535354771234,"NO","NO","NO"
"797","HJURP",0.202,0.724841534130257,"NO","NO","NO"
"798","SPDL1",0.202,0.725146946122467,"NO","NO","NO"
"799","ZNF589",0.203,0.725451902162242,"NO","NO","NO"
"800","SLC25A18",0.203,0.725756095811917,"NO","NO","NO"
"801","AURKA",0.203,0.726059529926887,"NO","NO","NO"
"802","TMEM123",0.203,0.726362207348303,"NO","NO","NO"
"803","FHL5",0.204,0.726664434677642,"NO","NO","NO"
"804","KIAA0319",0.204,0.726965910197704,"NO","NO","NO"
"805","RBM28",0.205,0.727266936561795,"NO","NO","NO"
"806","KCNQ4",0.206,0.727567512322073,"NO","NO","NO"
"807","CEP290",0.206,0.727867343161012,"NO","NO","NO"
"808","ZBTB34",0.206,0.728166431844409,"NO","NO","NO"
"809","MYCBP2",0.207,0.728465073320888,"NO","NO","NO"
"810","PIK3C2G",0.207,0.728762977411005,"NO","NO","NO"
"811","BACE2",0.207,0.729060146842454,"NO","NO","NO"
"812","SLC35D2",0.207,0.72935658432949,"NO","NO","NO"
"813","QKI",0.207,0.729652292573015,"NO","NO","NO"
"814","PRPF18",0.207,0.72994727426066,"NO","NO","NO"
"815","LARP4",0.208,0.730241819112981,"NO","NO","NO"
"816","ZNF142",0.208,0.730535642041644,"NO","NO","NO"
"817","SV2B",0.276,0.730828781706874,"NO","NO","NO"
"818","PAPPA2",0.276,0.731121204649205,"NO","NO","NO"
"819","ZNF417",0.209,0.73141316027379,"NO","NO","NO"
"820","PSAT1",0.209,0.731704403811485,"NO","NO","NO"
"821","CLEC4C",0.209,0.731994937864315,"NO","NO","NO"
"822","ZNF566",0.209,0.732284765021638,"NO","NO","NO"
"823","NXF1",0.209,0.732573887860231,"NO","NO","NO"
"824","NMT2",0.21,0.73286258704563,"NO","NO","NO"
"825","RHOT1",0.21,0.733150586354216,"NO","NO","NO"
"826","TMCC2",0.211,0.733438162918082,"NO","NO","NO"
"827","SLC17A7",0.211,0.733725044012627,"NO","NO","NO"
"828","ZNF219",0.211,0.734011232157668,"NO","NO","NO"
"829","GTDC1",0.211,0.734296729860864,"NO","NO","NO"
"830","RABGAP1L",0.212,0.734581810099472,"NO","NO","NO"
"831","FA2H",0.213,0.734866471636942,"NO","NO","NO"
"832","CNTNAP5",0.213,0.735150448891871,"NO","NO","NO"
"833","GDPD5",0.213,0.73543374432866,"NO","NO","NO"
"834","RNF115",0.214,0.735716624154119,"NO","NO","NO"
"835","MYH1",0.214,0.73599882642311,"NO","NO","NO"
"836","PCTP",0.214,0.736280353567055,"NO","NO","NO"
"837","SUCLG2",0.214,0.736561208005757,"NO","NO","NO"
"838","AIF1L",0.214,0.73684139214747,"NO","NO","NO"
"839","SPOCD1",0.214,0.737120908388964,"NO","NO","NO"
"840","CRYGN",0.214,0.737399759115598,"NO","NO","NO"
"841","FOSL1",0.214,0.737677946701383,"NO","NO","NO"
"842","HCFC1",0.283,0.737955510834785,"NO","NO","NO"
"843","KCNH1",0.215,0.738232637478617,"NO","NO","NO"
"844","HLTF",0.215,0.73850910742424,"NO","NO","NO"
"845","MID2",0.215,0.738784923003128,"NO","NO","NO"
"846","PTER",0.215,0.739060086535731,"NO","NO","NO"
"847","TNFRSF8",0.215,0.739334600331538,"NO","NO","NO"
"848","ARHGEF11",0.215,0.739608466689148,"NO","NO","NO"
"849","C2orf73",0.215,0.739881687896328,"NO","NO","NO"
"850","LRP10",0.284,0.740154267640922,"NO","NO","NO"
"851","SMO",0.285,0.740426425362451,"NO","NO","NO"
"852","LIPH",0.217,0.740698227964614,"NO","NO","NO"
"853","SRI",0.217,0.740969393280488,"NO","NO","NO"
"854","ATP1A1",0.219,0.741240415881538,"NO","NO","NO"
